id,host_id,host_name,host_since,host_response_time,host_response_rate,host_is_superhost,host_total_listings_count,neighbourhood_cleansed,neighbourhood_group_cleansed,zipcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,number_of_reviews,review_scores_rating,instant_bookable,cancellation_policy,reviews_per_month
19085884,133287348,Sarah,6/3/17,N/A,N/A,f,1,West Queen Anne,Queen Anne,98119,47.63513,-122.36993,Condominium,Entire home/apt,2,1,1,1,$150.00 ,4,100,t,moderate,0.15
19094378,133372066,Marie,6/4/17,within a few hours,100%,t,1,Fremont,Other neighborhoods,98107,47.66436,-122.36079,Townhouse,Entire home/apt,6,2.5,2,4,$380.00 ,30,100,f,strict_14_with_grace_period,1.08
19096739,1206507,Ha,9/25/11,within an hour,100%,t,1,West Woodland,Ballard,98107,47.665,-122.36575,Townhouse,Private room,5,1.5,2,2,$85.00 ,161,99,t,strict_14_with_grace_period,6.16
19097632,60120000,Kishan,2/23/16,within an hour,100%,f,1,Bitter Lake,Other neighborhoods,98133,47.72412,-122.35192,Townhouse,Private room,2,1,1,1,$65.00 ,28,95,f,flexible,1.01
19100455,4137246,Josh,11/13/12,within an hour,91%,t,1,Rainier Beach,Rainier Valley,98118,47.51644,-122.2658,Guest suite,Entire home/apt,4,1,1,1,$65.00 ,134,99,f,moderate,4.94
19101813,120292865,Eric,3/11/17,within a day,80%,f,1,Wallingford,Other neighborhoods,98103,47.65,-122.33624,House,Entire home/apt,5,2,3,4,$175.00 ,8,100,f,moderate,0.29
19102379,50550045,Day 1,12/4/15,within an hour,100%,f,170,First Hill,Downtown,98104,47.60846,-122.32887,Apartment,Entire home/apt,2,1,0,1,$230.00 ,4,80,t,strict_14_with_grace_period,0.16
19102493,50550045,Day 1,12/4/15,within an hour,100%,f,170,First Hill,Downtown,98104,47.60771,-122.3283,Apartment,Entire home/apt,2,1,0,1,$230.00 ,16,98,t,strict_14_with_grace_period,0.66
19102662,50550045,Day 1,12/4/15,within an hour,100%,f,170,First Hill,Downtown,98104,47.60824,-122.32871,Apartment,Entire home/apt,2,1,0,1,$230.00 ,7,83,t,strict_14_with_grace_period,0.28
19102744,50550045,Day 1,12/4/15,within an hour,100%,f,170,First Hill,Downtown,98104,47.60839,-122.32852,Apartment,Entire home/apt,2,1,0,1,$230.00 ,9,93,t,strict_14_with_grace_period,0.37
19103849,5961811,Thaddaeus,4/16/13,N/A,N/A,f,1,Ravenna,Other neighborhoods,98115,47.67727,-122.30341,Guest suite,Entire home/apt,2,1,0,1,$100.00 ,13,97,t,strict_14_with_grace_period,0.47
19115007,29664875,Christine,3/20/15,within an hour,100%,t,1,View Ridge,Other neighborhoods,98115,47.67969,-122.27739,Guest suite,Entire home/apt,4,1,1,1,$118.00 ,82,99,f,moderate,2.94
19120276,133615085,Steven,6/5/17,within an hour,100%,t,2,Pike-Market,Downtown,98101,47.60965,-122.34094,Boutique hotel,Private room,4,1,1,2,$590.00 ,72,98,t,moderate,2.69
19120609,119329758,Brad & Katie,3/5/17,N/A,N/A,t,1,Wedgwood,Other neighborhoods,98115,47.69083,-122.28503,Guest suite,Entire home/apt,3,1,1,1,$67.00 ,34,99,f,flexible,1.98
19121630,56754673,Amy,1/30/16,within an hour,100%,t,1,Stevens,Capitol Hill,98112,47.62516,-122.29724,Guest suite,Entire home/apt,3,1,2,2,$104.00 ,88,100,f,strict_14_with_grace_period,3.19
19123486,42251951,Jake & Korie,8/23/15,within an hour,100%,f,1,Highland Park,Delridge,98106,47.53216,-122.35241,Guest suite,Entire home/apt,6,1,2,2,$75.00 ,121,94,t,moderate,4.7
19123558,28589751,Justin,3/1/15,N/A,N/A,f,1,Fairmount Park,West Seattle,98136,47.55023,-122.38548,House,Entire home/apt,7,2,3,3,$264.00 ,4,100,t,strict_14_with_grace_period,0.15
19140686,9768188,Staci,11/2/13,within an hour,100%,t,1,University District,University District,98105,47.65865,-122.31803,Apartment,Entire home/apt,2,1,0,1,$90.00 ,16,97,t,moderate,0.62
19141608,133810132,Jamie,6/6/17,within an hour,100%,f,1,Sunset Hill,Ballard,98107,47.67173,-122.40455,Townhouse,Entire home/apt,3,1,1,1,$499.00 ,14,99,t,strict_14_with_grace_period,0.53
19141758,8284327,Anna,8/20/13,within an hour,100%,t,6,North Beacon Hill,Beacon Hill,98144,47.57385,-122.30699,Apartment,Entire home/apt,6,2,3,3,$97.00 ,22,95,f,moderate,0.88
19144144,133846191,Paul,6/6/17,within an hour,100%,t,1,Fremont,Other neighborhoods,98103,47.65806,-122.35008,House,Entire home/apt,8,2.5,3,4,$350.00 ,101,100,t,strict_14_with_grace_period,3.66
19156136,21108428,Hailey,9/8/14,N/A,N/A,f,1,Green Lake,Other neighborhoods,98103,47.69006,-122.33357,House,Entire home/apt,4,1,2,2,$69.00 ,0,,t,flexible,
19157420,20493911,Kevin,8/24/14,within an hour,100%,f,10,Belltown,Downtown,98121,47.61258,-122.34482,Apartment,Entire home/apt,2,1,0,0,$180.00 ,205,97,t,strict_14_with_grace_period,7.59
19160311,1826258,Anutham,2/28/12,N/A,N/A,f,3,North Queen Anne,Queen Anne,98109,47.64564,-122.35509,House,Entire home/apt,4,1,1,1,$150.00 ,6,97,t,moderate,0.22
19161332,133986909,"Hi, We Are Zachary & Jolie",6/7/17,within an hour,100%,t,1,Alki,West Seattle,98116,47.57551,-122.4147,Camper/RV,Entire home/apt,5,1,1,3,$92.00 ,233,98,t,moderate,8.83
19161592,8534462,Corp Condos & Apts,8/30/13,within an hour,99%,f,951,Belltown,Downtown,98121,47.61176,-122.34917,Apartment,Entire home/apt,3,1,1,1,$219.00 ,3,67,t,strict,0.11
19161605,8534462,Corp Condos & Apts,8/30/13,within an hour,99%,f,951,Belltown,Downtown,98121,47.61326,-122.34826,Apartment,Entire home/apt,4,1,2,2,$290.00 ,9,84,t,strict,0.32
19161696,133990571,Stacy And Randy,6/7/17,N/A,N/A,f,1,Matthews Beach,Lake City,98115,47.69883,-122.28148,Guesthouse,Entire home/apt,5,1.5,1,4,$200.00 ,17,95,f,moderate,0.62
19164146,116699451,Julia,2/16/17,within an hour,100%,f,1,Fauntleroy,West Seattle,98146,47.50516,-122.38453,House,Entire home/apt,8,3,4,6,$299.00 ,83,90,t,strict_14_with_grace_period,3
19179982,134140947,Sally,6/8/17,within an hour,100%,f,1,Fairmount Park,West Seattle,98136,47.55083,-122.38541,Guest suite,Private room,2,1,1,1,$46.00 ,60,94,t,strict_14_with_grace_period,2.17
19180196,453540,Sid,3/20/11,within an hour,93%,t,6,North Beacon Hill,Beacon Hill,98144,47.58455,-122.31089,House,Entire home/apt,7,2.5,4,4,$200.00 ,5,100,f,strict_14_with_grace_period,0.19
19181697,94689355,Danielle,9/11/16,N/A,N/A,f,2,First Hill,Downtown,98122,47.61246,-122.32889,Apartment,Entire home/apt,6,1,1,3,$250.00 ,2,100,t,flexible,0.07
19183158,22331281,Benjamin,10/9/14,N/A,N/A,f,1,Lower Queen Anne,Queen Anne,98119,47.6247,-122.36142,Townhouse,Private room,2,2,1,1,$149.00 ,14,99,f,moderate,0.51
19188818,131116079,Keith,5/20/17,N/A,N/A,f,1,Fremont,Other neighborhoods,98107,47.66368,-122.35929,House,Private room,1,2,1,1,$50.00 ,0,,t,flexible,
19192243,5179460,Amie,2/21/13,N/A,N/A,f,1,South Park,Other neighborhoods,98108,47.52275,-122.32389,House,Private room,1,1,1,1,$65.00 ,1,100,f,flexible,0.04
19197655,69342526,Mahdi & Delasa,4/28/16,N/A,N/A,f,2,Lawton Park,Magnolia,98199,47.65083,-122.38397,House,Private room,2,1,1,1,$40.00 ,81,94,t,strict_14_with_grace_period,2.92
19198087,18668299,Rita,7/22/14,within an hour,90%,f,9,Phinney Ridge,Other neighborhoods,98103,47.6753,-122.35553,Guest suite,Entire home/apt,4,1,2,3,$45.00 ,85,92,t,moderate,3.14
19207340,83432804,Lisa,7/13/16,within an hour,100%,t,2,North College Park,Northgate,98103,47.69088,-122.3329,House,Entire home/apt,3,1,1,2,$115.00 ,26,95,t,moderate,2.05
19210126,6281788,Dan,5/8/13,within an hour,100%,t,1,Mann,Central Area,98112,47.61953,-122.29692,House,Entire home/apt,2,1,1,1,$100.00 ,42,100,f,strict_14_with_grace_period,1.52
19213509,116763780,Tarah,2/16/17,within an hour,100%,t,1,Riverview,Delridge,98106,47.5564,-122.35478,House,Entire home/apt,9,1.5,3,6,$208.00 ,83,96,t,flexible,3.04
19222993,91214240,Bryce,8/22/16,within a few hours,67%,t,2,Greenwood,Other neighborhoods,98133,47.70095,-122.34586,Guest suite,Entire home/apt,4,1,1,2,$89.00 ,71,95,f,flexible,2.67
19223154,20866076,Mickey,9/2/14,within a few hours,100%,f,1,Bryant,Other neighborhoods,98105,47.66723,-122.28882,Guest suite,Private room,1,1,1,1,$75.00 ,8,90,f,moderate,0.31
19227655,134605552,J.B.,6/11/17,N/A,N/A,f,1,Belltown,Downtown,98121,47.61523,-122.3481,Condominium,Entire home/apt,2,1,1,1,$195.00 ,29,98,t,moderate,1.12
19229142,1346749,April,10/28/11,N/A,N/A,f,2,Stevens,Capitol Hill,98102,47.63432,-122.31106,House,Private room,1,1,1,1,$150.00 ,1,100,t,flexible,0.04
19229958,20130582,Hailey And Dave,8/16/14,within an hour,100%,t,2,Fremont,Other neighborhoods,98103,47.66279,-122.35239,Apartment,Entire home/apt,2,1,0,1,$81.00 ,170,97,f,strict_14_with_grace_period,6.28
19265370,34477535,Iwona  & Miron,5/28/15,N/A,N/A,f,1,Columbia City,Rainier Valley,98118,47.55185,-122.28458,House,Entire home/apt,4,1,2,2,$200.00 ,0,,t,flexible,
19266799,18472878,Katie,7/20/14,N/A,N/A,f,2,Fremont,Other neighborhoods,98103,47.66237,-122.35416,House,Entire home/apt,7,1.5,3,3,$134.00 ,0,,f,flexible,
19267447,96750394,Elie,9/26/16,within an hour,100%,t,1,Minor,Central Area,98122,47.60322,-122.31399,Townhouse,Private room,4,1,2,3,$129.00 ,159,97,f,moderate,5.8
19271296,72531318,April,5/17/16,within an hour,100%,t,1,Haller Lake,Northgate,98125,47.72219,-122.32966,Guest suite,Entire home/apt,4,1,1,2,$119.00 ,69,99,f,moderate,2.52
19271432,5325329,Blair,3/4/13,within an hour,94%,f,13,Georgetown,Other neighborhoods,98108,47.54389,-122.32128,House,Entire home/apt,16,2,5,10,$475.00 ,208,89,t,strict_14_with_grace_period,7.81
19272024,134729791,James,6/12/17,within a few hours,100%,f,1,Gatewood,West Seattle,98136,47.54121,-122.38355,Condominium,Entire home/apt,4,1,1,2,$60.00 ,6,100,f,flexible,0.23
19274366,15732960,Massimo & Mary,5/19/14,within an hour,100%,t,2,Green Lake,Other neighborhoods,98103,47.68737,-122.32901,House,Entire home/apt,6,3,3,3,$325.00 ,15,97,f,moderate,0.67
19282931,39548482,Brad,7/25/15,N/A,N/A,f,2,Southeast Magnolia,Magnolia,98199,47.64342,-122.38591,Townhouse,Private room,2,1,1,1,$120.00 ,34,94,t,moderate,1.27
19293242,69342526,Mahdi & Delasa,4/28/16,N/A,N/A,f,2,Lawton Park,Magnolia,98199,47.65192,-122.3844,Townhouse,Entire home/apt,6,2.5,3,3,$0.00 ,12,92,t,strict_14_with_grace_period,0.47
19311666,14343317,Lacy,4/16/14,N/A,N/A,f,2,North Beacon Hill,Beacon Hill,98144,47.58308,-122.3154,House,Private room,1,1,1,1,$60.00 ,0,,f,moderate,
19316928,135299109,Mara,6/15/17,N/A,N/A,f,1,West Woodland,Ballard,98107,47.67171,-122.36524,House,Entire home/apt,6,1,2,5,$195.00 ,11,93,t,flexible,0.43
19316995,74305,Seattle Oasis,1/27/10,within an hour,98%,t,57,First Hill,Downtown,98101,47.61343,-122.32675,Loft,Entire home/apt,6,2,2,2,$155.00 ,65,97,t,strict_14_with_grace_period,2.46
19317112,1212520,Jeremy And Rachael,9/26/11,within an hour,100%,t,4,Loyal Heights,Ballard,98117,47.68349,-122.37687,Apartment,Entire home/apt,2,1,1,1,$90.00 ,65,98,f,strict_14_with_grace_period,2.4
19324607,112448661,Vacasa Seattle,1/20/17,within an hour,94%,f,18,Atlantic,Central Area,98144,47.5977,-122.31217,Condominium,Entire home/apt,4,1,2,3,$167.00 ,44,88,t,strict_14_with_grace_period,1.8
19336206,6495905,Andrea,5/21/13,within an hour,100%,t,1,Loyal Heights,Ballard,98117,47.68518,-122.38328,Guest suite,Entire home/apt,3,1,1,1,$85.00 ,57,99,f,strict_14_with_grace_period,2.47
19346166,135554033,Eddie And Sherri,6/17/17,within an hour,100%,t,3,Dunlap,Rainier Valley,98118,47.52953,-122.27814,House,Private room,4,1.5,1,1,$50.00 ,48,98,t,flexible,1.85
19346269,69414927,Michaelle,4/28/16,within an hour,100%,t,3,Westlake,Cascade,98109,47.6366,-122.34082,Houseboat,Entire home/apt,4,1.5,2,3,$250.00 ,42,96,f,moderate,2.85
19347921,14207910,Peter And Heather,4/12/14,N/A,N/A,f,1,Fremont,Other neighborhoods,98103,47.65838,-122.35555,House,Entire home/apt,7,2,4,4,$299.00 ,5,100,f,moderate,0.19
19348318,116432491,Loly And Jeff,2/14/17,within an hour,100%,t,2,Fauntleroy,West Seattle,98136,47.53408,-122.38976,House,Entire home/apt,6,2.5,3,5,$295.00 ,52,99,f,moderate,1.99
19350610,3074414,Melissa,7/27/12,within an hour,90%,f,62,University District,University District,98105,47.65854,-122.31676,Apartment,Entire home/apt,3,1,1,2,$88.00 ,8,73,f,moderate,0.29
19350639,3074414,Melissa,7/27/12,within an hour,90%,f,62,University District,University District,98105,47.65844,-122.31663,Apartment,Entire home/apt,2,1,1,2,$85.00 ,8,88,f,moderate,0.3
19357083,54669634,Paul,1/14/16,within an hour,100%,f,13,Riverview,Delridge,98106,47.55606,-122.35524,House,Private room,2,1.5,1,1,$55.00 ,130,95,t,flexible,4.77
19360345,12621577,Brad,2/26/14,within a few hours,100%,t,3,Stevens,Capitol Hill,98112,47.62378,-122.30059,House,Private room,2,1,1,2,$74.00 ,59,99,f,moderate,2.2
19360673,135690660,Bibiana,6/18/17,within an hour,100%,t,1,North Beacon Hill,Beacon Hill,98144,47.57622,-122.30613,House,Entire home/apt,2,1,1,1,$90.00 ,56,96,f,moderate,2.08
19363109,39162839,Steve,7/21/15,N/A,N/A,f,1,Loyal Heights,Ballard,98117,47.6902,-122.38171,Townhouse,Private room,2,1,1,1,$40.00 ,0,,f,flexible,
19363206,89436518,Amy,8/11/16,within an hour,100%,t,1,North Beach/Blue Ridge,Other neighborhoods,98117,47.69185,-122.3925,Guesthouse,Entire home/apt,2,1,1,2,$115.00 ,63,99,t,strict_14_with_grace_period,2.33
19364598,25147083,Eric,12/23/14,within an hour,100%,f,1,First Hill,Downtown,98101,47.61136,-122.33029,Apartment,Private room,2,1,1,1,$125.00 ,88,93,t,moderate,3.24
19365486,82687085,Josh,7/9/16,within an hour,100%,f,1,Roxhill,Delridge,98126,47.53317,-122.36936,Guest suite,Entire home/apt,4,1,1,2,$85.00 ,64,98,t,flexible,2.38
19366629,52542927,Jill,12/28/15,within an hour,100%,t,1,Columbia City,Rainier Valley,98118,47.55385,-122.28769,Guest suite,Entire home/apt,2,1,0,1,$75.00 ,72,99,f,moderate,2.92
19368147,135772217,Dan,6/19/17,within an hour,90%,t,1,Broadview,Other neighborhoods,98133,47.70708,-122.35698,House,Entire home/apt,4,1,2,2,$80.00 ,90,98,t,flexible,4.75
19378154,135715593,Charles,6/18/17,N/A,N/A,f,1,Alki,West Seattle,98116,47.56835,-122.40713,House,Private room,4,1,2,2,$100.00 ,0,,t,flexible,
19384198,140421,Aleksandra,6/8/10,within an hour,100%,t,1,Green Lake,Other neighborhoods,98103,47.68236,-122.34394,Apartment,Entire home/apt,4,1,1,3,$120.00 ,218,97,t,moderate,8.11
19385101,36560383,Angela,6/23/15,N/A,N/A,f,1,Adams,Ballard,98107,47.67095,-122.3955,House,Entire home/apt,1,1,2,3,$120.00 ,0,,t,flexible,
19386335,85076667,Sabrina & Perry,7/21/16,within an hour,100%,f,8,Fremont,Other neighborhoods,98103,47.66159,-122.35343,House,Private room,2,2,1,1,$69.00 ,38,95,t,strict_14_with_grace_period,1.46
19386403,135899790,Alison & Brian,6/19/17,within an hour,100%,f,1,Sunset Hill,Ballard,98117,47.67762,-122.39552,Apartment,Entire home/apt,4,1,1,2,$150.00 ,21,100,t,strict_14_with_grace_period,0.79
19386742,135902914,Anna,6/19/17,within an hour,100%,t,1,Phinney Ridge,Other neighborhoods,98103,47.66667,-122.35444,Guest suite,Entire home/apt,4,0,2,2,$200.00 ,55,97,f,moderate,2.03
19386894,85076667,Sabrina & Perry,7/21/16,within an hour,100%,f,8,Fremont,Other neighborhoods,98103,47.66128,-122.35262,House,Private room,2,3,1,1,$69.00 ,31,92,t,strict_14_with_grace_period,1.13
19392407,15171111,Paul,5/6/14,within an hour,100%,f,1,Loyal Heights,Ballard,98117,47.6846,-122.38784,Apartment,Entire home/apt,4,1,2,2,$80.00 ,44,96,t,moderate,1.61
19412171,39829081,Tomato House,7/28/15,within an hour,100%,t,2,Broadway,Capitol Hill,98102,47.62858,-122.31923,House,Private room,1,1,1,1,$78.00 ,81,96,f,strict_14_with_grace_period,2.96
19412694,10398525,Jenna,12/3/13,N/A,N/A,f,1,Broadview,Other neighborhoods,98133,47.72383,-122.35679,House,Entire home/apt,5,1,2,2,$100.00 ,0,,t,flexible,
19412734,135274751,Commons,6/15/17,within a few hours,100%,t,2,Adams,Ballard,98107,47.67106,-122.38387,Apartment,Entire home/apt,4,1,1,1,$151.00 ,113,96,t,moderate,4.18
19414098,25546430,Heather,1/3/15,within an hour,100%,t,1,Stevens,Capitol Hill,98112,47.6201,-122.30769,Apartment,Entire home/apt,4,1,2,2,$200.00 ,73,99,f,moderate,2.71
19414289,27066609,Hayley,2/1/15,within an hour,100%,f,3,Roosevelt,Other neighborhoods,98115,47.67979,-122.3195,Guest suite,Entire home/apt,2,1,1,1,$95.00 ,7,97,f,strict_14_with_grace_period,0.49
19419602,41947998,Muni,8/19/15,within a few hours,100%,t,1,North Queen Anne,Queen Anne,98119,47.65106,-122.36638,House,Entire home/apt,4,1,2,2,$189.00 ,23,97,f,strict_14_with_grace_period,1.61
19437592,75924772,Mike,6/5/16,within an hour,100%,t,1,Wallingford,Other neighborhoods,98105,47.66282,-122.32415,Apartment,Private room,2,1,0,1,$115.00 ,128,99,t,flexible,5.53
19438023,27322459,Drew,2/6/15,within an hour,100%,t,2,Lower Queen Anne,Queen Anne,98109,47.62294,-122.35679,Condominium,Entire home/apt,5,2,2,2,$138.00 ,55,95,f,strict_14_with_grace_period,2.07
19438205,14931206,David,4/30/14,N/A,N/A,f,1,Briarcliff,Magnolia,98199,47.64458,-122.40935,Villa,Entire home/apt,8,3,4,4,$800.00 ,1,100,f,strict_14_with_grace_period,0.07
19460082,18703508,Linciya,7/23/14,within an hour,100%,t,1,Adams,Ballard,98107,47.67205,-122.37651,Townhouse,Entire home/apt,6,2.5,2,3,$259.00 ,99,99,t,strict_14_with_grace_period,3.7
19473036,78371156,David,6/18/16,N/A,N/A,f,1,Phinney Ridge,Other neighborhoods,98103,47.66407,-122.35591,Guest suite,Entire home/apt,6,1,2,2,$169.00 ,2,90,f,flexible,0.08
19474095,135761101,Arash,6/19/17,within a day,100%,f,1,Lower Queen Anne,Queen Anne,98109,47.62748,-122.35466,House,Entire home/apt,4,1,1,2,$255.00 ,19,96,f,strict_14_with_grace_period,0.7
19501685,6171087,Becca,4/30/13,within an hour,90%,t,2,Minor,Central Area,98122,47.60344,-122.30595,House,Private room,5,1,2,2,$200.00 ,53,96,t,moderate,1.99
19501853,98319585,Abe,10/6/16,N/A,N/A,f,1,Windermere,Other neighborhoods,98105,47.67203,-122.26733,House,Entire home/apt,5,1,2,5,$199.00 ,4,100,t,moderate,0.15
19504706,17128485,Miriam,6/25/17,within an hour,100%,f,1,Broadway,Capitol Hill,98102,47.62354,-122.31652,Townhouse,Entire home/apt,4,1.5,2,2,$200.00 ,20,95,f,moderate,0.74
19507808,12194562,Kazami,2/12/14,within an hour,100%,t,3,Atlantic,Central Area,98144,47.59583,-122.30822,House,Private room,2,1,1,1,$69.00 ,69,99,f,strict_14_with_grace_period,2.6
19508222,44113701,Sara,9/13/15,within an hour,100%,f,2,Wallingford,Other neighborhoods,98103,47.65388,-122.33502,Guesthouse,Entire home/apt,2,1,0,1,$150.00 ,109,99,t,moderate,4.04
19508263,12590022,Justin & Ana,2/26/14,within an hour,100%,t,2,Highland Park,Delridge,98108,47.51498,-122.33359,House,Private room,2,1,1,1,$77.00 ,201,99,t,strict_14_with_grace_period,7.46
19508586,7196067,Regina,6/30/13,within an hour,100%,t,1,Lower Queen Anne,Queen Anne,98109,47.6235,-122.35941,Apartment,Private room,1,1,1,1,$52.00 ,34,97,t,strict_14_with_grace_period,1.27
19517108,136970404,Joan,6/25/17,N/A,N/A,f,0,Columbia City,Rainier Valley,98108,47.56752,-122.2958,House,Private room,4,2,1,3,$65.00 ,6,100,t,moderate,0.24
19523074,133615085,Steven,6/5/17,within an hour,100%,t,2,Pike-Market,Downtown,98101,47.6097,-122.33996,Apartment,Entire home/apt,4,1,1,2,$470.00 ,93,97,t,moderate,3.44
19528362,135583295,Marcus,6/17/17,within an hour,100%,f,2,Atlantic,Central Area,98144,47.59537,-122.29887,House,Entire home/apt,5,2.5,2,2,$148.00 ,20,94,t,flexible,0.74
19528436,21417375,Ryan,9/16/14,N/A,N/A,f,1,Green Lake,Other neighborhoods,98103,47.69006,-122.34383,Townhouse,Private room,2,1,1,1,$80.00 ,0,,f,flexible,
19532397,137188820,Anya,6/26/17,N/A,N/A,f,1,Leschi,Central Area,98144,47.59387,-122.29558,Townhouse,Entire home/apt,2,2,1,1,$145.00 ,6,100,t,moderate,0.24
19532499,5167419,Lucy And Chris,2/20/13,within an hour,90%,t,1,Matthews Beach,Lake City,98115,47.69812,-122.27703,House,Entire home/apt,4,1,1,1,$75.00 ,95,99,f,moderate,4.1
19543274,109567409,Jonathan,1/3/17,within an hour,92%,f,1,First Hill,Downtown,98122,47.61217,-122.31873,Apartment,Entire home/apt,2,1,0,1,$116.00 ,213,94,t,strict_14_with_grace_period,8.14
19543829,22121954,Stephanie,10/4/14,within an hour,100%,f,1,Sunset Hill,Ballard,98117,47.67802,-122.39545,Townhouse,Private room,2,1,1,1,$70.00 ,159,95,t,moderate,5.91
19548376,1771388,Carla & Kirk,2/18/12,within a few hours,100%,t,1,Fremont,Other neighborhoods,98103,47.65485,-122.35689,House,Entire home/apt,2,1,1,1,$175.00 ,39,100,f,moderate,1.47
19553691,7635363,Travis,7/21/13,within an hour,100%,f,1,Leschi,Central Area,98144,47.59926,-122.29352,House,Entire home/apt,2,1,1,1,$205.00 ,15,96,f,moderate,0.56
19553770,40609457,Mary,8/5/15,within an hour,100%,t,2,Westlake,Cascade,98109,47.63414,-122.34061,Boat,Entire home/apt,4,1,2,2,$150.00 ,177,99,t,strict_14_with_grace_period,6.52
19553804,134834275,Jeremy,6/13/17,within a few hours,100%,t,1,Roxhill,Delridge,98126,47.52458,-122.3751,House,Private room,3,1,1,1,$65.00 ,32,98,f,flexible,1.9
19554143,19021868,Mark,7/28/14,within an hour,100%,f,3,Belltown,Downtown,98121,47.6182,-122.3466,Condominium,Entire home/apt,2,1.5,1,1,$185.00 ,64,97,t,moderate,2.38
19554322,39548482,Brad,7/25/15,N/A,N/A,f,2,Southeast Magnolia,Magnolia,98199,47.64326,-122.38437,Townhouse,Entire home/apt,6,2.5,3,3,$250.00 ,19,92,t,flexible,0.71
19556080,120294050,Brian & Amara,3/11/17,within an hour,100%,t,1,Alki,West Seattle,98116,47.56616,-122.40725,House,Entire home/apt,4,1,1,2,$299.00 ,129,100,t,moderate,4.98
19556414,17224304,Jeremy,6/24/14,N/A,N/A,f,1,Loyal Heights,Ballard,98117,47.68052,-122.377,House,Entire home/apt,5,2,2,3,$150.00 ,8,98,f,moderate,0.33
19556530,137414994,Patrick,6/28/17,within an hour,100%,t,2,North Admiral,West Seattle,98116,47.58881,-122.38625,House,Private room,2,1,1,1,$100.00 ,19,99,t,moderate,0.71
19556655,137416962,Lu,6/28/17,within an hour,91%,f,2,Roosevelt,Other neighborhoods,98115,47.68535,-122.3134,House,Entire home/apt,5,1,2,3,$144.00 ,168,85,t,moderate,6.2
19556703,137416756,Liam,6/28/17,within an hour,100%,t,1,Bryant,Other neighborhoods,98105,47.667,-122.28655,House,Entire home/apt,7,2,3,4,$195.00 ,58,94,t,moderate,2.19
19556938,12375010,Kelly,2/19/14,N/A,N/A,f,2,Sunset Hill,Ballard,98117,47.6885,-122.39677,House,Private room,2,1,1,2,$80.00 ,1,100,f,flexible,0.04
